5	O	26	O	O	for	O	O	O
5	O	27	O	O	rheumatoid	O	O	O
5	O	28	O	O	arthritis	O	O	O
5	O	29	O	O	presented	O	O	O
5	O	30	O	O	with	O	O	O
5	B-AE	31	O	O	tense	O	O	O
5	E-AE	32	O	O	bullae	O	O	O
5	O	33	O	O	and	O	O	O
5	B-AE	34	O	O	cutaneous	O	O	O
5	E-AE	35	O	O	fragility	O	O	O
5	O	36	O	O	on	O	O	O
5	O	37	O	O	the	O	O	O
5	O	38	O	O	face	O	O	O
5	O	39	O	O	and	O	O	O
5	O	40	O	O	the	O	O	O
5	O	41	O	O	back	O	O	O
5	O	42	O	O	of	O	O	O
5	O	43	O	O	the	O	O	O
5	O	44	O	O	hands	O	O	O
5	O	45	O	O	.	O	O	O

10	32	ADE
25	32	ADE
10	35	ADE
25	35	ADE

6	O	0	O	O	BACKGROUND	O	O	O
6	O	1	O	O	:	O	O	O
6	O	2	O	O	How	O	O	O
6	O	3	O	O	to	O	O	O
6	O	4	O	O	best	O	O	O
6	O	5	O	O	treat	O	O	O
6	O	6	O	O	psychotic	O	O	O
6	O	7	O	O	patients	O	O	O
6	O	8	O	O	who	O	O	O
6	O	9	O	O	have	O	O	O
6	O	10	O	O	had	O	O	O
6	O	11	O	O	past	O	O	O
6	S-DRUG	12	O	O	clozapine	O	O	O
6	O	13	O	O	-	O	O	O
6	O	14	O	O	induced	O	O	O
6	O	15	O	O	agranulocytosis	O	O	O
6	O	16	O	O	or	O	O	O
6	S-AE	17	O	O	granulocytopenia	O	O	O
6	O	18	O	O	remains	O	O	O
6	O	19	O	O	a	O	O	O
6	O	20	O	O	problem	O	O	O
6	O	21	O	O	.	O	O	O

12	17	ADE

7	O	0	O	O	CONCLUSION	O	O	O
7	O	1	O	O	:	O	O	O
7	O	2	O	O	The	O	O	O
7	O	3	O	O	results	O	O	O
7	O	4	O	O	suggest	O	O	O
7	O	5	O	O	that	O	O	O
7	O	6	O	O	olanzapine	O	O	O
7	O	7	O	O	may	O	O	O
7	O	8	O	O	be	O	O	O
7	O	9	O	O	useful	O	O	O
7	O	10	O	O	in	O	O	O
7	O	11	O	O	treating	O	O	O
7	O	12	O	O	patients	O	O	O
7	O	13	O	O	with	O	O	O
7	S-DRUG	14	O	O	clozapine	O	O	O
7	O	15	O	O	-	O	O	O
7	O	16	O	O	induced	O	O	O
7	S-AE	17	O	O	granulocytopenia	O	O	O
7	O	18	O	O	without	O	O	O
7	O	19	O	O	the	O	O	O
7	O	20	O	O	risk	O	O	O
7	O	21	O	O	of	O	O	O
7	O	22	O	O	recurrence	O	O	O
7	O	23	O	O	of	O	O	O
7	O	24	O	O	hematologic	O	O	O
7	O	25	O	O	side	O	O	O
7	O	26	O	O	effects	O	O	O
7	O	27	O	O	.	O	O	O

14	17	ADE

8	O	0	O	O	Prolonged	O	O	O
8	O	1	O	O	severe	O	O	O
8	B-DRUG	2	O	O	5	O	O	O
8	I-DRUG	3	O	O	-	O	O	O
8	E-DRUG	4	O	O	fluorouracil	O	O	O
8	O	5	O	O	-	O	O	O
8	O	6	O	O	associated	O	O	O
8	S-AE	7	O	O	neurotoxicity	O	O	O
8	O	8	O	O	in	O	O	O
8	O	9	O	O	a	O	O	O
8	O	10	O	O	patient	O	O	O
8	O	11	O	O	with	O	O	O
8	O	12	O	O	dihydropyrimidine	O	O	O
8	O	13	O	O	dehydrogenase	O	O	O
8	O	14	O	O	deficiency	O	O	O
8	O	15	O	O	.	O	O	O

4	7	ADE

9	O	0	O	O	We	O	O	O
9	O	1	O	O	describe	O	O	O
9	O	2	O	O	the	O	O	O
9	O	3	O	O	side	O	O	O
9	O	4	O	O	effects	O	O	O
9	O	5	O	O	of	O	O	O
9	B-DRUG	6	O	O	5	O	O	O
9	I-DRUG	7	O	O	-	O	O	O
9	E-DRUG	8	O	O	FU	O	O	O
9	O	9	O	O	in	O	O	O
9	O	10	O	O	a	O	O	O
9	O	11	O	O	colon	O	O	O
9	O	12	O	O	cancer	O	O	O
9	O	13	O	O	patient	O	O	O
9	O	14	O	O	who	O	O	O
9	O	15	O	O	suffered	O	O	O
9	B-AE	16	O	O	severe	O	O	O
9	E-AE	17	O	O	mucositis	O	O	O
9	O	18	O	O	,	O	O	O
9	O	19	O	O	desquamating	O	O	O
9	O	20	O	O	dermatitis	O	O	O
9	O	21	O	O	,	O	O	O
9	B-AE	22	O	O	prolonged	O	O	O
9	E-AE	23	O	O	myelosuppression	O	O	O
9	O	24	O	O	,	O	O	O
9	O	25	O	O	and	O	O	O
9	B-AE	26	O	O	neurologic	O	O	O
9	E-AE	27	O	O	toxicity	O	O	O
9	O	28	O	O	that	O	O	O
9	O	29	O	O	required	O	O	O
9	O	30	O	O	admission	O	O	O
9	O	31	O	O	to	O	O	O
9	O	32	O	O	the	O	O	O
9	O	33	O	O	intensive	O	O	O
9	O	34	O	O	care	O	O	O
9	O	35	O	O	unit	O	O	O
9	O	36	O	O	.	O	O	O

8	17	ADE
8	23	ADE
8	27	ADE

10	O	0	O	O	This	O	O	O
10	O	1	O	O	case	O	O	O
10	O	2	O	O	suggests	O	O	O
10	O	3	O	O	that	O	O	O
10	B-DRUG	4	O	O	BH	O	O	O
10	I-DRUG	5	O	O	-	O	O	O
10	E-DRUG	6	O	O	AC	O	O	O
10	O	7	O	O	,	O	O	O
10	O	8	O	O	a	O	O	O
10	O	9	O	O	derivative	O	O	O
10	O	10	O	O	of	O	O	O
10	O	11	O	O	cytosine	O	O	O
10	O	12	O	O	arabinoside	O	O	O
10	O	13	O	O	(	O	O	O
10	O	14	O	O	1	O	O	O
10	O	15	O	O	-	O	O	O
10	O	16	O	O	beta	O	O	O
10	O	17	O	O	-	O	O	O
10	O	18	O	O	D	O	O	O
10	O	19	O	O	-	O	O	O
10	O	20	O	O	arabinofuranosylcytosine	O	O	O
10	O	21	O	O	)	O	O	O
10	O	22	O	O	could	O	O	O
10	O	23	O	O	be	O	O	O
10	O	24	O	O	a	O	O	O
10	O	25	O	O	cause	O	O	O
10	O	26	O	O	of	O	O	O
10	O	27	O	O	reversible	O	O	O
10	B-AE	28	O	O	encephalopathy	O	O	O
10	E-AE	29	O	O	syndrome	O	O	O
10	O	30	O	O	.	O	O	O

6	29	ADE

11	O	0	O	O	We	O	O	O
11	O	1	O	O	report	O	O	O
11	O	2	O	O	a	O	O	O
11	O	3	O	O	case	O	O	O
11	O	4	O	O	of	O	O	O
11	O	5	O	O	reversible	O	O	O
11	B-AE	6	O	O	encephalopathy	O	O	O
11	E-AE	7	O	O	syndrome	O	O	O
11	O	8	O	O	in	O	O	O
11	O	9	O	O	a	O	O	O
11	O	10	O	O	16	O	O	O
11	O	11	O	O	-	O	O	O
11	O	12	O	O	year	O	O	O
11	O	13	O	O	-	O	O	O
11	O	14	O	O	old	O	O	O
11	O	15	O	O	girl	O	O	O
11	O	16	O	O	with	O	O	O
11	O	17	O	O	acute	O	O	O
11	O	18	O	O	myelogenous	O	O	O
11	O	19	O	O	leukemia	O	O	O
11	O	20	O	O	(	O	O	O
11	O	21	O	O	AML	O	O	O
11	O	22	O	O	),	O	O	O
11	O	23	O	O	who	O	O	O
11	O	24	O	O	is	O	O	O
11	O	25	O	O	undergoing	O	O	O
11	O	26	O	O	during	O	O	O
11	O	27	O	O	consolidation	O	O	O
11	O	28	O	O	chemotherapy	O	O	O
11	O	29	O	O	composed	O	O	O
11	O	30	O	O	of	O	O	O
11	B-DRUG	31	O	O	BH	O	O	O
11	I-DRUG	32	O	O	-	O	O	O
11	E-DRUG	33	O	O	AC	O	O	O
11	O	34	O	O	(	O	O	O
11	O	35	O	O	N4	O	O	O
11	O	36	O	O	-	O	O	O
11	O	37	O	O	behenoyl	O	O	O
11	O	38	O	O	-	O	O	O
11	O	39	O	O	1	O	O	O
11	O	40	O	O	-	O	O	O
11	O	41	O	O	beta	O	O	O
11	O	42	O	O	-	O	O	O
11	O	43	O	O	D	O	O	O
11	O	44	O	O	-	O	O	O
11	O	45	O	O	arabinofuranosyl	O	O	O
11	O	46	O	O	cytosine	O	O	O
11	O	47	O	O	)	O	O	O
11	O	48	O	O	and	O	O	O
11	S-DRUG	49	O	O	idarubicin	O	O	O
11	O	50	O	O	.	O	O	O

33	7	ADE
49	7	ADE

12	O	0	O	O	In	O	O	O
12	O	1	O	O	one	O	O	O
12	O	2	O	O	case	O	O	O
12	O	3	O	O	,	O	O	O
12	O	4	O	O	the	O	O	O
12	O	5	O	O	readministration	O	O	O
12	O	6	O	O	of	O	O	O
12	S-DRUG	7	O	O	riluzole	O	O	O
12	O	8	O	O	was	O	O	O
12	O	9	O	O	followed	O	O	O
12	O	10	O	O	by	O	O	O
12	O	11	O	O	the	O	O	O
12	O	12	O	O	relapse	O	O	O
12	O	13	O	O	of	O	O	O
12	S-AE	14	O	O	hepatitis	O	O	O
12	O	15	O	O	.	O	O	O

7	14	ADE

13	O	0	O	O	We	O	O	O
13	O	1	O	O	report	O	O	O
13	O	2	O	O	the	O	O	O
13	O	3	O	O	cases	O	O	O
13	O	4	O	O	of	O	O	O
13	O	5	O	O	two	O	O	O
13	O	6	O	O	patients	O	O	O
13	O	7	O	O	who	O	O	O
13	O	8	O	O	developed	O	O	O
13	O	9	O	O	acute	O	O	O
13	S-AE	10	O	O	hepatitis	O	O	O
13	O	11	O	O	after	O	O	O
13	O	12	O	O	taking	O	O	O
13	S-DRUG	13	O	O	riluzole	O	O	O
13	O	14	O	O	at	O	O	O
13	O	15	O	O	the	O	O	O
13	O	16	O	O	recommended	O	O	O
13	O	17	O	O	dose	O	O	O
13	O	18	O	O	(	O	O	O
13	O	19	O	O	100	O	O	O
13	O	20	O	O	mg	O	O	O
13	O	21	O	O	daily	O	O	O
13	O	22	O	O	)	O	O	O
13	O	23	O	O	for	O	O	O
13	O	24	O	O	7	O	O	O
13	O	25	O	O	and	O	O	O
13	O	26	O	O	4	O	O	O
13	O	27	O	O	weeks	O	O	O
13	O	28	O	O	,	O	O	O
13	O	29	O	O	respectively	O	O	O
13	O	30	O	O	.	O	O	O

13	10	ADE

14	B-AE	0	O	O	Lupus	O	O	O
14	I-AE	1	O	O	-	O	O	O
14	I-AE	2	O	O	like	O	O	O
14	E-AE	3	O	O	syndrome	O	O	O
14	O	4	O	O	caused	O	O	O
14	O	5	O	O	by	O	O	O
14	B-DRUG	6	O	O	5	O	O	O
14	I-DRUG	7	O	O	-	O	O	O
14	I-DRUG	8	O	O	aminosalicylic	O	O	O
14	E-DRUG	9	O	O	acid	O	O	O
14	O	10	O	O	in	O	O	O
14	O	11	O	O	patients	O	O	O
14	O	12	O	O	with	O	O	O
14	O	13	O	O	inflammatory	O	O	O
14	O	14	O	O	bowel	O	O	O
14	O	15	O	O	disease	O	O	O
14	O	16	O	O	.	O	O	O

9	3	ADE

15	O	0	O	O	Although	O	O	O
15	O	1	O	O	the	O	O	O
15	O	2	O	O	two	O	O	O
15	O	3	O	O	local	O	O	O
15	O	4	O	O	anesthetics	O	O	O
15	O	5	O	O	usually	O	O	O
15	O	6	O	O	do	O	O	O
15	O	7	O	O	not	O	O	O
15	O	8	O	O	cause	O	O	O
15	O	9	O	O	methemoglobinemia	O	O	O
15	O	10	O	O	,	O	O	O
15	O	11	O	O	we	O	O	O
15	O	12	O	O	suspect	O	O	O
15	O	13	O	O	that	O	O	O
15	O	14	O	O	the	O	O	O
15	O	15	O	O	displacement	O	O	O
15	O	16	O	O	of	O	O	O
15	S-DRUG	17	O	O	lidocaine	O	O	O
15	O	18	O	O	from	O	O	O
15	O	19	O	O	protein	O	O	O
15	O	20	O	O	binding	O	O	O
15	O	21	O	O	by	O	O	O
15	O	22	O	O	bupivacaine	O	O	O
15	O	23	O	O	,	O	O	O
15	O	24	O	O	in	O	O	O
15	O	25	O	O	combination	O	O	O
15	O	26	O	O	with	O	O	O
15	O	27	O	O	metabolic	O	O	O
15	O	28	O	O	acidosis	O	O	O
15	O	29	O	O	and	O	O	O
15	O	30	O	O	treatment	O	O	O
15	O	31	O	O	with	O	O	O
15	O	32	O	O	other	O	O	O
15	O	33	O	O	oxidants	O	O	O
15	O	34	O	O	,	O	O	O
15	O	35	O	O	was	O	O	O
15	O	36	O	O	the	O	O	O
15	O	37	O	O	reason	O	O	O
15	O	38	O	O	for	O	O	O
15	O	39	O	O	the	O	O	O
15	O	40	O	O	development	O	O	O
15	O	41	O	O	of	O	O	O
15	S-AE	42	O	O	methemoglobinemia	O	O	O
15	O	43	O	O	.	O	O	O

17	42	ADE

16	S-AE	0	O	O	Methemoglobinemia	O	O	O
16	O	1	O	O	after	O	O	O
16	O	2	O	O	axillary	O	O	O
16	O	3	O	O	block	O	O	O
16	O	4	O	O	with	O	O	O
16	S-DRUG	5	O	O	bupivacaine	O	O	O
16	O	6	O	O	and	O	O	O
16	O	7	O	O	additional	O	O	O
16	O	8	O	O	injection	O	O	O
16	O	9	O	O	of	O	O	O
16	S-DRUG	10	O	O	lidocaine	O	O	O
16	O	11	O	O	in	O	O	O
16	O	12	O	O	the	O	O	O
16	O	13	O	O	operative	O	O	O
16	O	14	O	O	field	O	O	O
16	O	15	O	O	.	O	O	O

5	0	ADE
10	0	ADE

17	O	0	O	O	We	O	O	O
17	O	1	O	O	report	O	O	O
17	O	2	O	O	a	O	O	O
17	O	3	O	O	patient	O	O	O
17	O	4	O	O	with	O	O	O
17	O	5	O	O	chronic	O	O	O
17	O	6	O	O	renal	O	O	O
17	O	7	O	O	failure	O	O	O
17	O	8	O	O	and	O	O	O
17	O	9	O	O	ischemic	O	O	O
17	O	10	O	O	heart	O	O	O
17	O	11	O	O	disease	O	O	O
17	O	12	O	O	who	O	O	O
17	O	13	O	O	developed	O	O	O
17	O	14	O	O	clinically	O	O	O
17	O	15	O	O	significant	O	O	O
17	S-AE	16	O	O	methemoglobinemia	O	O	O
17	O	17	O	O	after	O	O	O
17	O	18	O	O	an	O	O	O
17	O	19	O	O	axillary	O	O	O
17	O	20	O	O	block	O	O	O
17	O	21	O	O	with	O	O	O
17	S-DRUG	22	O	O	bupivacaine	O	O	O
17	O	23	O	O	and	O	O	O
17	O	24	O	O	additional	O	O	O
17	O	25	O	O	injection	O	O	O
17	O	26	O	O	of	O	O	O
17	S-DRUG	27	O	O	lidocaine	O	O	O
17	O	28	O	O	in	O	O	O
17	O	29	O	O	the	O	O	O
17	O	30	O	O	operative	O	O	O
17	O	31	O	O	field	O	O	O
17	O	32	O	O	.	O	O	O

22	16	ADE
27	16	ADE

18	O	0	O	O	Detection	O	O	O
18	O	1	O	O	of	O	O	O
18	O	2	O	O	activated	O	O	O
18	O	3	O	O	eosinophils	O	O	O
18	O	4	O	O	in	O	O	O
18	O	5	O	O	nasal	O	O	O
18	O	6	O	O	polyps	O	O	O
18	O	7	O	O	of	O	O	O
18	O	8	O	O	an	O	O	O
18	S-DRUG	9	O	O	aspirin	O	O	O
18	O	10	O	O	-	O	O	O
18	O	11	O	O	induced	O	O	O
18	S-AE	12	O	O	asthma	O	O	O
18	O	13	O	O	patient	O	O	O
18	O	14	O	O	.	O	O	O

9	12	ADE

19	O	0	O	O	An	O	O	O
19	O	1	O	O	episode	O	O	O
19	O	2	O	O	of	O	O	O
19	O	3	O	O	subacute	O	O	O
19	S-AE	4	O	O	encephalopathy	O	O	O
19	O	5	O	O	after	O	O	O
19	O	6	O	O	the	O	O	O
19	O	7	O	O	infusion	O	O	O
19	O	8	O	O	of	O	O	O
19	O	9	O	O	a	O	O	O
19	O	10	O	O	moderate	O	O	O
19	O	11	O	O	dose	O	O	O
19	O	12	O	O	of	O	O	O
19	S-DRUG	13	O	O	methotrexate	O	O	O
19	O	14	O	O	(	O	O	O
19	O	15	O	O	1500	O	O	O
19	O	16	O	O	mg	O	O	O
19	O	17	O	O	/	O	O	O
19	O	18	O	O	m2	O	O	O
19	O	19	O	O	)	O	O	O
19	O	20	O	O	(	O	O	O
19	O	21	O	O	MTX	O	O	O
19	O	22	O	O	)	O	O	O
19	O	23	O	O	is	O	O	O
19	O	24	O	O	reported	O	O	O
19	O	25	O	O	in	O	O	O
19	O	26	O	O	a	O	O	O
19	O	27	O	O	young	O	O	O
19	O	28	O	O	adult	O	O	O
19	O	29	O	O	with	O	O	O
19	O	30	O	O	metastastic	O	O	O
19	O	31	O	O	gastric	O	O	O
19	O	32	O	O	cancer	O	O	O
19	O	33	O	O	.	O	O	O

13	4	ADE

20	O	0	O	O	We	O	O	O
20	O	1	O	O	believe	O	O	O
20	O	2	O	O	that	O	O	O
20	O	3	O	O	this	O	O	O
20	O	4	O	O	represents	O	O	O
20	O	5	O	O	an	O	O	O
20	O	6	O	O	unusual	O	O	O
20	O	7	O	O	case	O	O	O
20	O	8	O	O	of	O	O	O
20	O	9	O	O	moderate	O	O	O
20	O	10	O	O	-	O	O	O
20	O	11	O	O	dose	O	O	O
20	S-DRUG	12	O	O	MTX	O	O	O
20	O	13	O	O	-	O	O	O
20	O	14	O	O	induced	O	O	O
20	S-AE	15	O	O	neurotoxicity	O	O	O
20	O	16	O	O	in	O	O	O
20	O	17	O	O	a	O	O	O
20	O	18	O	O	patient	O	O	O
20	O	19	O	O	with	O	O	O
20	O	20	O	O	gastric	O	O	O
20	O	21	O	O	cancer	O	O	O
20	O	22	O	O	,	O	O	O
20	O	23	O	O	which	O	O	O
20	O	24	O	O	has	O	O	O
20	O	25	O	O	not	O	O	O
20	O	26	O	O	previously	O	O	O
20	O	27	O	O	been	O	O	O
20	O	28	O	O	reported	O	O	O
20	O	29	O	O	.	O	O	O

12	15	ADE

21	O	0	O	O	We	O	O	O
21	O	1	O	O	describe	O	O	O
21	O	2	O	O	a	O	O	O
21	O	3	O	O	life	O	O	O
21	O	4	O	O	threatening	O	O	O
21	O	5	O	O	side	O	O	O
21	O	6	O	O	effect	O	O	O
21	O	7	O	O	of	O	O	O
21	O	8	O	O	acute	O	O	O
21	S-DRUG	9	O	O	epoprostenol	O	O	O
21	O	10	O	O	infusion	O	O	O
21	O	11	O	O	(	O	O	O
21	B-AE	12	O	O	pulmonary	O	O	O
21	E-AE	13	O	O	edema	O	O	O
21	O	14	O	O	)	O	O	O
21	O	15	O	O	in	O	O	O
21	O	16	O	O	a	O	O	O
21	O	17	O	O	patient	O	O	O
21	O	18	O	O	with	O	O	O
21	O	19	O	O	pulmonary	O	O	O
21	O	20	O	O	hypertension	O	O	O
21	O	21	O	O	associated	O	O	O
21	O	22	O	O	with	O	O	O
21	O	23	O	O	limited	O	O	O
21	O	24	O	O	scleroderma	O	O	O
21	O	25	O	O	and	O	O	O
21	O	26	O	O	discuss	O	O	O
21	O	27	O	O	its	O	O	O
21	O	28	O	O	management	O	O	O
21	O	29	O	O	and	O	O	O
21	O	30	O	O	potential	O	O	O
21	O	31	O	O	etiology	O	O	O
21	O	32	O	O	.	O	O	O

9	13	ADE

22	O	0	O	O	A	O	O	O
22	O	1	O	O	14	O	O	O
22	O	2	O	O	-	O	O	O
22	O	3	O	O	year	O	O	O
22	O	4	O	O	-	O	O	O
22	O	5	O	O	old	O	O	O
22	O	6	O	O	girl	O	O	O
22	O	7	O	O	with	O	O	O
22	O	8	O	O	newly	O	O	O
22	O	9	O	O	diagnosed	O	O	O
22	O	10	O	O	SLE	O	O	O
22	O	11	O	O	developed	O	O	O
22	O	12	O	O	a	O	O	O
22	B-AE	13	O	O	pruritic	O	O	O
22	I-AE	14	O	O	bullous	O	O	O
22	E-AE	15	O	O	eruption	O	O	O
22	O	16	O	O	while	O	O	O
22	O	17	O	O	on	O	O	O
22	S-DRUG	18	O	O	prednisone	O	O	O
22	O	19	O	O	.	O	O	O

18	15	ADE

23	S-DRUG	0	O	O	Hydroxyurea	O	O	O
23	O	1	O	O	-	O	O	O
23	O	2	O	O	induced	O	O	O
23	B-AE	3	O	O	acute	O	O	O
23	I-AE	4	O	O	interstitial	O	O	O
23	E-AE	5	O	O	pneumonitis	O	O	O
23	O	6	O	O	in	O	O	O
23	O	7	O	O	a	O	O	O
23	O	8	O	O	patient	O	O	O
23	O	9	O	O	with	O	O	O
23	O	10	O	O	essential	O	O	O
23	O	11	O	O	thrombocythemia	O	O	O
23	O	12	O	O	.	O	O	O

0	5	ADE

24	O	0	O	O	The	O	O	O
24	O	1	O	O	clinical	O	O	O
24	O	2	O	O	course	O	O	O
24	O	3	O	O	suggests	O	O	O
24	O	4	O	O	that	O	O	O
24	O	5	O	O	the	O	O	O
24	B-AE	6	O	O	interstitial	O	O	O
24	E-AE	7	O	O	pneumonitis	O	O	O
24	O	8	O	O	was	O	O	O
24	O	9	O	O	induced	O	O	O
24	O	10	O	O	by	O	O	O
24	S-DRUG	11	O	O	hydroxyurea	O	O	O
24	O	12	O	O	.	O	O	O

11	7	ADE

25	O	0	O	O	This	O	O	O
25	O	1	O	O	is	O	O	O
25	O	2	O	O	the	O	O	O
25	O	3	O	O	first	O	O	O
25	O	4	O	O	case	O	O	O
25	O	5	O	O	of	O	O	O
25	S-DRUG	6	O	O	hydroxyurea	O	O	O
25	O	7	O	O	-	O	O	O
25	O	8	O	O	induced	O	O	O
25	B-AE	9	O	O	acute	O	O	O
25	I-AE	10	O	O	interstitial	O	O	O
25	E-AE	11	O	O	pneumonitis	O	O	O
25	O	12	O	O	reported	O	O	O
25	O	13	O	O	in	O	O	O
25	O	14	O	O	the	O	O	O
25	O	15	O	O	literature	O	O	O
25	O	16	O	O	.	O	O	O

6	11	ADE

26	O	0	O	O	Allergic	O	O	O
26	O	1	O	O	and	O	O	O
26	B-AE	2	O	O	irritant	O	O	O
26	I-AE	3	O	O	contact	O	O	O
26	E-AE	4	O	O	dermatitis	O	O	O
26	O	5	O	O	to	O	O	O
26	S-DRUG	6	O	O	calcipotriol	O	O	O
26	O	7	O	O	.	O	O	O

6	4	ADE

27	S-DRUG	0	O	O	Calcipotriol	O	O	O
27	O	1	O	O	(	O	O	O
27	O	2	O	O	Daivonex	O	O	O
27	O	3	O	O	R	O	O	O
27	O	4	O	O	;	O	O	O
27	O	5	O	O	Leo	O	O	O
27	O	6	O	O	Pharmaceuticals	O	O	O
27	O	7	O	O	,	O	O	O
27	O	8	O	O	Zurich	O	O	O
27	O	9	O	O	,	O	O	O
27	O	10	O	O	Switzerland	O	O	O
27	O	11	O	O	)	O	O	O
27	O	12	O	O	may	O	O	O
27	O	13	O	O	cause	O	O	O
27	B-AE	14	O	O	irritation	O	O	O
27	I-AE	15	O	O	of	O	O	O
27	I-AE	16	O	O	the	O	O	O
27	E-AE	17	O	O	skin	O	O	O
27	O	18	O	O	,	O	O	O
27	O	19	O	O	whereas	O	O	O
27	B-AE	20	O	O	allergic	O	O	O
27	E-AE	21	O	O	reactions	O	O	O
27	O	22	O	O	are	O	O	O
27	O	23	O	O	less	O	O	O
27	O	24	O	O	common	O	O	O
27	O	25	O	O	.	O	O	O

0	17	ADE
